 ,Char. Length,Eucl. Length,File Name
181,220.7279,217.1866,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
182,219.6518,202.2498,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
183,218.8944,199.3239,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
184,207.2914,196.3288,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
185,190.7939,175.6360,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
186,179.6224,164.2011,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
187,158.4802,146.7276,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
188,153.6102,135.6798,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
189,151.6396,128.4445,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
190,147.8528,129.9577,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
191,142.1371,134.3168,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
192,135.3675,123.8911,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
193,131.5269,122.1843,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
194,122.2426,121.0372,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
195,108.7523,105.1190,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
196,103.9533,92.5905,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
197,97.4975,83.8689,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
198,96.1249,89.3756,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
199,88.9706,59.4811,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
200,88.5685,75.2861,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
201,85.6569,84.0952,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
202,84.7401,76.0592,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
203,78.1543,72.2011,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
204,73.7401,67.9412,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
205,68.9117,64.2028,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
206,67.1838,61.7171,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
207,66.8406,62.2656,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
208,63.6985,55.0818,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
209,61.3137,58.3095,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
210,59.7279,55.1090,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
211,57.6985,51.8845,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
212,53.6569,52.1536,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
213,51.8406,48.6004,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
214,51.4975,50.9313,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
215,50.5269,47.0106,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
216,49.5563,44.3847,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
217,48.5563,45.3542,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
218,47.1127,43.5660,Mat1-TUK-3lay-190424_10kx_05_S1_Intersections2.csv
